meal_name,Proteins,Carbs,Fats,Calories,pseudo_target
Baked Paleo Lunch,102.91,254.68,67.77,1309.0,0.6846132
Baked Keto Dinner,117.31,294.62,78.69,1634.0,0.6846077
Fried Keto Dinner,98.07,244.26,65.53,2309.0,0.6846065
Fried Vegan Breakfast,98.37,243.34,65.31,2396.0,0.6845952
Grilled Paleo Breakfast,124.73,312.81,83.3,2067.0,0.68459463
Fried Low-Carb Lunch,102.35,255.5,68.22,1467.0,0.6845659
Steamed Balanced Breakfast,119.87,299.06,80.13,1516.0,0.6845639
Roasted Vegan Breakfast,127.49,317.63,85.36,1928.0,0.6845395
Fried Vegan Dinner,101.55,254.26,68.06,2166.0,0.6845359
Baked Vegetarian Dinner,121.61,303.65,81.38,2128.0,0.6845242
Boiled Low-Carb Lunch,121.63,305.6,81.32,2012.0,0.6845242
Baked Vegan Lunch,102.6,255.38,68.22,1349.0,0.6845173
Baked Balanced Lunch,117.96,294.95,78.37,1921.0,0.6845041
Steamed Paleo Snack,97.01,242.67,64.9,2028.0,0.68450296
Baked Keto Breakfast,121.78,304.69,81.29,2178.0,0.6844571
Raw Vegan Breakfast,139.49,348.88,92.94,1897.0,0.68443024
Fried Low-Carb Dinner,139.49,348.88,92.94,2105.0,0.68443024
Baked Vegan Snack,97.7,246.05,65.26,2401.0,0.6844302
Steamed Balanced Breakfast,124.82,310.32,82.61,1574.0,0.6844248
Grilled Balanced Dinner,118.91,299.65,79.93,1767.0,0.68442065
Roasted Vegan Lunch,102.23,255.66,68.23,1917.0,0.6844122
Grilled Keto Dinner,121.55,306.02,81.56,1986.0,0.68440795
Raw Keto Snack,121.55,302.87,81.45,1788.0,0.6843642
Baked Low-Carb Lunch,102.64,256.25,68.24,1326.0,0.6843134
Grilled Vegan Breakfast,120.12,301.09,79.87,1844.0,0.68430763
Baked Paleo Lunch,117.76,294.44,78.39,1897.0,0.68428725
Raw Balanced Dinner,111.39,281.7,74.72,1988.0,0.684277
Fried Vegan Lunch,139.49,348.88,92.94,1749.0,0.6842745
Baked Vegan Breakfast,119.58,298.04,79.44,1682.0,0.68426967
Roasted Low-Carb Snack,139.49,348.88,92.94,1906.0,0.68425965
Roasted Vegan Snack,120.37,301.98,80.85,2286.0,0.6842485
Boiled Low-Carb Breakfast,98.37,245.66,65.77,2243.0,0.6842436
Raw Low-Carb Lunch,102.48,255.06,68.12,2162.0,0.6842402
Grilled Vegetarian Dinner,111.87,281.22,75.29,1970.0,0.68418986
Grilled Vegetarian Breakfast,139.49,348.88,92.94,1912.0,0.6841857
Fried Balanced Dinner,121.21,302.58,80.91,1641.0,0.68418515
Baked Vegan Dinner,124.49,311.51,83.08,1680.0,0.6841851
Baked Keto Snack,121.76,305.13,81.15,1701.0,0.6841798
Grilled Low-Carb Snack,119.61,299.82,79.91,1784.0,0.6841696
Raw Keto Breakfast,125.9,315.28,84.06,1967.0,0.68416786
Boiled Balanced Lunch,120.1,299.85,79.63,2255.0,0.68416387
Boiled Vegan Breakfast,119.06,299.21,79.76,1706.0,0.6841488
Grilled Vegetarian Snack,121.78,306.5,81.47,1772.0,0.68414855
Fried Vegan Breakfast,139.49,348.88,92.94,1924.0,0.6841349
Baked Low-Carb Dinner,97.54,243.97,65.19,2391.0,0.6841348
Fried Vegetarian Snack,121.95,305.34,81.89,1990.0,0.68413234
Boiled Paleo Snack,123.58,309.46,82.84,1317.0,0.68408173
Roasted Low-Carb Breakfast,126.99,315.24,84.4,2091.0,0.68407553
Roasted Vegetarian Snack,120.8,304.21,80.26,2087.0,0.6840739
Roasted Vegetarian Dinner,120.37,302.45,80.06,2134.0,0.6840739
Baked Balanced Breakfast,109.03,272.11,72.37,1593.0,0.68406165
Fried Paleo Breakfast,119.22,301.77,79.83,1760.0,0.68405896
Steamed Vegetarian Snack,101.86,255.39,68.2,2044.0,0.68405885
Boiled Keto Dinner,119.18,299.0,79.56,1261.0,0.68405694
Baked Paleo Snack,117.05,291.78,78.27,2455.0,0.68403643
Roasted Low-Carb Dinner,121.98,303.76,81.37,2051.0,0.6840157
Raw Balanced Lunch,120.45,296.62,79.6,2365.0,0.68401295
Fried Paleo Dinner,122.13,305.05,81.72,1822.0,0.68399745
Baked Keto Breakfast,121.29,305.67,81.01,1615.0,0.68398565
Fried Low-Carb Breakfast,121.29,303.53,81.2,1566.0,0.6839669
Baked Paleo Lunch,109.14,272.9,72.42,1606.0,0.68395853
Boiled Balanced Dinner,124.04,309.38,82.59,1443.0,0.68394375
Raw Vegetarian Snack,108.84,271.68,72.57,1531.0,0.6839313
Boiled Keto Snack,102.34,257.75,67.99,1239.0,0.6839308
Roasted Low-Carb Snack,139.49,348.88,92.94,1879.0,0.6839109
Fried Keto Snack,119.74,298.75,79.76,1678.0,0.6839101
Raw Paleo Breakfast,124.01,311.05,83.03,1760.0,0.6839082
Baked Vegetarian Dinner,120.9,305.8,81.57,2881.0,0.68389404
Boiled Keto Snack,119.91,299.67,79.79,2262.0,0.6838906
Baked Vegetarian Breakfast,125.07,311.62,83.14,1880.0,0.68387336
Fried Low-Carb Snack,102.7,255.06,68.04,1874.0,0.6838546
Boiled Balanced Breakfast,101.64,256.18,68.15,1351.0,0.6838525
Raw Vegan Snack,122.33,306.77,81.16,1810.0,0.6838421
Steamed Keto Lunch,102.18,256.07,67.95,1494.0,0.68383646
Steamed Balanced Lunch,119.47,299.91,79.65,2308.0,0.6838267
Fried Vegan Dinner,120.25,299.25,80.13,1775.0,0.6838238
Baked Vegan Lunch,123.53,309.34,82.45,1555.0,0.68380594
Steamed Low-Carb Breakfast,118.0,293.34,78.57,1861.0,0.6837941
Grilled Balanced Lunch,102.45,255.46,68.29,1314.0,0.6837673
Raw Balanced Breakfast,98.63,244.57,65.31,2264.0,0.6837662
Steamed Balanced Snack,119.91,300.42,79.85,2558.0,0.68375677
Fried Balanced Lunch,120.42,300.0,80.33,2343.0,0.68370515
Fried Paleo Breakfast,139.49,348.88,92.94,1951.0,0.68370146
Boiled Keto Lunch,112.73,281.04,74.63,2056.0,0.6836833
Steamed Vegan Breakfast,102.36,254.9,67.93,1118.0,0.6836622
Fried Vegan Snack,139.49,348.88,92.94,1779.0,0.6836462
Raw Paleo Breakfast,102.4,253.86,68.45,2090.0,0.68363434
Roasted Low-Carb Lunch,123.22,309.54,82.14,1571.0,0.6836327
Raw Low-Carb Breakfast,123.93,309.21,82.16,1198.0,0.68363005
Raw Low-Carb Lunch,121.29,301.59,80.67,2136.0,0.68361145
Roasted Balanced Lunch,126.84,318.28,84.75,2015.0,0.6835962
Boiled Keto Lunch,102.51,254.6,68.08,2061.0,0.6835826
Steamed Paleo Dinner,102.16,255.76,68.05,1290.0,0.6835818
Fried Low-Carb Breakfast,101.79,256.07,67.92,1220.0,0.6835797
Fried Balanced Lunch,123.11,309.16,82.31,1449.0,0.68357867
Baked Keto Dinner,119.84,299.32,79.6,1833.0,0.68356013
Fried Keto Snack,119.93,298.38,79.9,2192.0,0.6835416
Grilled Balanced Dinner,121.88,304.78,81.29,1995.0,0.6835328
Steamed Keto Dinner,139.49,348.88,92.94,1827.0,0.68353266
Baked Low-Carb Snack,110.33,275.0,73.4,1401.0,0.6835234
Baked Vegan Dinner,116.85,290.05,78.16,2369.0,0.6835228
Baked Low-Carb Breakfast,102.14,256.51,68.9,1269.0,0.68352276
Fried Vegan Dinner,102.18,255.83,68.42,1366.0,0.68352276
Fried Paleo Breakfast,102.89,256.01,68.22,1297.0,0.68352276
Boiled Keto Breakfast,102.32,255.4,68.65,1342.0,0.68352276
Fried Balanced Dinner,127.0,318.22,85.22,2065.0,0.6835195
Steamed Keto Breakfast,139.49,348.88,92.94,2056.0,0.6835129
Roasted Paleo Breakfast,118.89,299.01,79.66,1861.0,0.6835079
Raw Vegetarian Breakfast,97.97,243.81,65.43,2236.0,0.68348795
Raw Keto Lunch,117.88,294.07,78.8,1966.0,0.68348783
Steamed Balanced Dinner,120.26,298.91,79.34,2372.0,0.683486
Roasted Balanced Snack,124.61,312.12,83.5,1615.0,0.68348366
Fried Balanced Dinner,139.49,348.88,92.94,1889.0,0.6834798
Baked Balanced Snack,102.53,255.13,68.33,1284.0,0.6834754
Baked Paleo Snack,117.85,294.85,78.51,3568.0,0.6834578
Raw Keto Snack,125.89,315.82,83.73,1691.0,0.68345433
Grilled Balanced Snack,126.7,317.02,84.92,2111.0,0.6834346
Steamed Paleo Breakfast,131.39,329.55,87.99,1479.0,0.683422
Boiled Vegetarian Breakfast,116.37,291.13,77.98,2636.0,0.68341637
Roasted Paleo Breakfast,124.76,310.02,82.43,1569.0,0.68341273
Grilled Paleo Snack,114.02,282.42,75.95,1235.0,0.68341184
Fried Vegan Lunch,124.64,311.0,83.33,2030.0,0.68339586
Baked Keto Snack,108.56,272.87,72.64,1670.0,0.6833867
Roasted Keto Breakfast,101.96,256.46,68.46,2097.0,0.6833752
Grilled Keto Breakfast,124.78,311.14,82.72,2217.0,0.68336785
Grilled Paleo Snack,102.89,255.03,68.24,1266.0,0.68336684
Roasted Low-Carb Lunch,121.68,299.58,80.33,2433.0,0.68335354
Boiled Keto Snack,130.91,325.65,87.47,2001.0,0.6833469
Baked Low-Carb Dinner,124.26,310.38,82.62,1545.0,0.68334466
Raw Vegan Lunch,102.58,255.67,67.58,1999.0,0.68333626
Boiled Balanced Lunch,97.02,244.84,64.82,2012.0,0.68333507
Raw Paleo Snack,102.19,255.48,68.21,1480.0,0.68333346
Steamed Paleo Lunch,119.69,300.58,80.28,2084.0,0.6833323
Fried Balanced Dinner,121.59,304.06,81.25,1793.0,0.683325
Grilled Balanced Dinner,109.54,271.8,72.56,1657.0,0.6833132
Raw Keto Lunch,124.34,311.82,83.13,2157.0,0.6833093
Raw Vegetarian Dinner,121.9,302.34,81.25,2080.0,0.6833073
Boiled Vegetarian Lunch,123.88,311.28,82.8,1522.0,0.6832882
Raw Balanced Breakfast,102.2,255.53,67.99,1231.0,0.68328714
Steamed Keto Dinner,122.2,303.02,81.36,2073.0,0.6832825
Steamed Paleo Lunch,123.67,307.59,82.7,1655.0,0.683277
Grilled Low-Carb Lunch,124.04,308.25,82.6,1645.0,0.683277
Fried Keto Dinner,126.95,316.37,84.71,2324.0,0.68327534
Raw Balanced Snack,123.9,309.2,82.66,1406.0,0.68327373
Roasted Keto Snack,127.64,317.81,84.83,2595.0,0.68325406
Boiled Vegetarian Snack,124.16,309.83,82.6,1600.0,0.68321776
Boiled Keto Lunch,131.68,324.78,87.35,2010.0,0.68321073
Grilled Vegan Lunch,108.42,272.71,72.83,1548.0,0.68320405
Roasted Vegetarian Lunch,124.67,309.92,82.39,1547.0,0.68319976
Raw Paleo Snack,123.68,309.84,82.58,1630.0,0.6831917
Steamed Low-Carb Dinner,139.49,348.88,92.94,2434.0,0.6831917
Steamed Vegetarian Lunch,121.5,303.84,81.17,1728.0,0.6831865
Baked Balanced Dinner,132.7,329.22,87.98,1460.0,0.6831491
Roasted Vegan Dinner,114.18,285.78,76.33,1781.0,0.68313336
Boiled Balanced Snack,127.5,315.58,84.97,2340.0,0.683128
Steamed Low-Carb Snack,124.94,311.42,82.74,1686.0,0.6831272
Grilled Vegetarian Lunch,117.37,292.76,78.28,1706.0,0.68312603
Roasted Keto Snack,121.92,304.28,80.97,1782.0,0.6831221
Baked Balanced Dinner,122.13,305.22,81.19,2066.0,0.68310845
Steamed Vegan Breakfast,119.47,299.76,80.3,2158.0,0.6830934
Roasted Balanced Lunch,108.23,272.58,72.57,1578.0,0.6830877
Steamed Paleo Breakfast,108.59,273.15,72.55,1496.0,0.6830877
Boiled Keto Dinner,118.85,297.21,79.19,1763.0,0.68307734
Raw Balanced Dinner,118.19,293.46,78.9,1425.0,0.68307555
Steamed Vegetarian Dinner,127.25,315.54,85.39,2325.0,0.6830647
Boiled Vegetarian Snack,127.26,315.91,85.15,2231.0,0.6830647
Grilled Keto Snack,125.29,311.79,83.86,1740.0,0.68306214
Fried Low-Carb Lunch,119.86,298.67,80.1,1627.0,0.683062
Roasted Low-Carb Snack,108.71,271.91,72.68,1622.0,0.6830609
Fried Keto Breakfast,124.32,311.93,82.68,1700.0,0.6830571
Fried Vegan Breakfast,123.44,309.7,82.39,1588.0,0.6830571
Fried Vegetarian Lunch,124.15,308.61,82.97,1688.0,0.6830571
Boiled Paleo Breakfast,123.97,310.75,82.21,1475.0,0.6830571
Boiled Vegan Lunch,124.3,309.56,82.43,1677.0,0.68304604
Raw Balanced Snack,121.14,302.01,80.98,2132.0,0.68302065
Boiled Paleo Lunch,101.46,256.92,67.99,2115.0,0.6830167
Raw Paleo Breakfast,126.93,317.61,84.84,2572.0,0.68300927
Baked Low-Carb Snack,115.09,290.72,77.54,1273.0,0.68300575
Fried Low-Carb Lunch,114.41,284.39,76.34,2713.0,0.68299127
Steamed Paleo Lunch,114.43,285.77,76.16,2771.0,0.68298566
Steamed Paleo Lunch,121.14,303.84,80.5,2289.0,0.6829819
Fried Vegetarian Dinner,119.33,299.65,79.63,1755.0,0.68298113
Raw Paleo Breakfast,118.51,295.51,78.59,1382.0,0.68297565
Fried Vegan Snack,139.49,348.88,92.94,2818.0,0.6829368
Raw Balanced Dinner,96.86,243.04,64.77,2078.0,0.6829283
Fried Vegan Snack,139.49,348.88,92.94,3150.0,0.68292713
Raw Keto Lunch,97.68,246.22,65.62,2448.0,0.68292695
Baked Vegetarian Breakfast,124.42,312.21,83.3,2303.0,0.6829216
Raw Paleo Breakfast,109.62,269.86,72.63,1637.0,0.6829198
Grilled Paleo Breakfast,139.49,348.88,92.94,3055.0,0.6829118
Fried Low-Carb Lunch,119.98,298.98,80.13,1781.0,0.68288636
Boiled Keto Dinner,122.57,303.64,81.84,1956.0,0.6828767
Steamed Paleo Breakfast,131.5,329.34,87.92,1461.0,0.6828493
Baked Vegetarian Lunch,118.93,299.95,79.68,2241.0,0.68284136
Roasted Vegetarian Dinner,131.6,329.7,88.0,1475.0,0.6828364
Steamed Balanced Snack,110.37,275.1,73.2,1339.0,0.682834
Grilled Keto Breakfast,127.41,316.99,84.8,1885.0,0.6828155
Raw Keto Lunch,132.01,330.39,87.92,1289.0,0.68280506
Fried Paleo Snack,98.43,245.33,65.15,2063.0,0.68280035
Boiled Keto Lunch,96.62,243.56,65.03,2022.0,0.6827889
Boiled Balanced Lunch,117.83,294.76,78.29,1882.0,0.68278253
Boiled Vegetarian Dinner,127.26,317.55,85.08,2039.0,0.6827611
Raw Low-Carb Breakfast,121.48,302.16,81.77,2183.0,0.6827267
Grilled Keto Breakfast,124.52,311.01,83.14,2096.0,0.68269384
Steamed Balanced Snack,123.33,306.46,81.79,3472.0,0.68269336
Steamed Vegan Breakfast,108.49,272.88,72.69,1564.0,0.6826765
Roasted Balanced Breakfast,124.29,309.88,82.67,1550.0,0.6826737
Steamed Vegetarian Lunch,127.27,318.1,84.59,2383.0,0.6826703
Boiled Vegan Dinner,124.06,309.14,82.64,1403.0,0.6826426
Fried Keto Snack,118.2,293.03,79.2,1569.0,0.6826401
Raw Balanced Dinner,124.57,314.09,83.63,1962.0,0.68263656
Baked Vegetarian Dinner,118.25,296.31,78.28,1960.0,0.6826316
Boiled Paleo Dinner,119.36,299.28,79.6,1801.0,0.6826302
Fried Paleo Breakfast,118.92,298.9,79.66,1833.0,0.6826302
Raw Vegetarian Breakfast,124.44,309.07,82.49,1466.0,0.6826256
Raw Keto Dinner,123.2,308.19,82.55,1470.0,0.6826223
Baked Balanced Breakfast,127.09,316.25,84.61,2231.0,0.6825986
Baked Keto Snack,120.16,299.06,79.9,2441.0,0.68259823
Baked Vegan Dinner,110.41,275.37,74.0,1438.0,0.6825971
Baked Balanced Breakfast,119.63,298.18,79.55,1857.0,0.6825971
Roasted Vegetarian Snack,139.49,348.88,92.94,2843.0,0.68257564
Boiled Paleo Lunch,119.9,299.77,80.02,1866.0,0.68254524
Steamed Paleo Dinner,124.04,308.92,82.68,1594.0,0.68254006
Boiled Keto Snack,123.21,304.29,81.4,1927.0,0.6825379
Boiled Vegetarian Snack,126.63,316.81,84.63,2252.0,0.6825243
Raw Balanced Snack,126.51,316.8,84.9,2128.0,0.6825243
Fried Low-Carb Dinner,126.92,317.44,84.53,2349.0,0.6825243
Raw Vegan Snack,125.17,311.61,83.41,1739.0,0.6825062
Baked Low-Carb Lunch,130.96,330.15,87.79,1465.0,0.6825059
Roasted Vegetarian Snack,108.73,272.07,72.41,1536.0,0.68246645
Baked Keto Snack,122.18,303.95,81.62,1753.0,0.682465
Boiled Vegetarian Lunch,119.83,300.18,79.27,2335.0,0.6824588
Raw Vegan Dinner,119.64,299.17,79.92,1859.0,0.6824545
Roasted Balanced Dinner,119.35,298.55,79.34,1725.0,0.6824545
Fried Vegetarian Lunch,121.52,306.04,80.78,2040.0,0.68243337
Fried Keto Dinner,113.72,285.57,76.17,2766.0,0.6824153
Baked Vegetarian Snack,124.67,309.14,82.77,1543.0,0.6824115
Raw Low-Carb Snack,124.9,313.75,83.79,2151.0,0.6824102
Steamed Vegan Breakfast,118.49,296.52,78.1,1858.0,0.6824063
Roasted Low-Carb Dinner,129.66,325.97,87.31,2002.0,0.6823842
Raw Balanced Dinner,114.24,283.66,76.56,1993.0,0.68238187
Steamed Low-Carb Lunch,122.36,306.62,81.55,1725.0,0.6823799
Boiled Vegan Snack,124.8,311.18,83.37,1733.0,0.68237805
Grilled Balanced Dinner,139.49,348.88,92.94,2860.0,0.6823726
Baked Low-Carb Breakfast,116.84,294.77,78.34,1888.0,0.6823592
Grilled Paleo Snack,124.1,307.95,82.09,1476.0,0.6823567
Fried Vegetarian Breakfast,124.15,309.87,82.79,1321.0,0.6823415
Roasted Vegan Breakfast,139.49,348.88,92.94,2836.0,0.6823409
Roasted Vegan Breakfast,139.49,348.88,92.94,2893.0,0.6823409
Boiled Low-Carb Dinner,105.08,261.58,69.85,2739.0,0.6823174
Grilled Paleo Dinner,119.83,300.85,79.6,1904.0,0.6823076
Roasted Vegetarian Snack,139.49,348.88,92.94,2921.0,0.68230546
Raw Vegan Breakfast,131.43,329.77,87.85,1451.0,0.6822834
Boiled Paleo Snack,119.63,299.18,79.73,1857.0,0.6822802
Raw Low-Carb Snack,110.26,275.99,73.37,1450.0,0.68225884
Steamed Keto Dinner,119.28,299.36,80.0,2308.0,0.6821646
Baked Balanced Snack,117.2,290.29,78.0,2803.0,0.68215245
Raw Keto Snack,139.49,348.88,92.94,3044.0,0.68214303
Grilled Low-Carb Breakfast,139.49,348.88,92.94,1848.0,0.6821287
Roasted Keto Breakfast,108.63,271.62,72.5,1431.0,0.6820951
Steamed Paleo Dinner,121.51,307.89,81.15,1699.0,0.6820425
Baked Balanced Dinner,122.03,303.52,81.38,2102.0,0.68204075
Raw Vegetarian Lunch,116.0,291.6,77.95,2371.0,0.6820078
Raw Low-Carb Lunch,110.26,276.39,73.12,1341.0,0.68198556
Fried Balanced Lunch,121.59,305.59,81.07,1883.0,0.68197745
Steamed Paleo Snack,109.28,275.96,73.07,1365.0,0.68196213
Grilled Balanced Snack,122.13,304.33,81.46,1639.0,0.68195933
Baked Keto Lunch,122.01,305.98,81.49,1694.0,0.68195933
Boiled Paleo Dinner,130.14,327.84,87.57,1950.0,0.68194866
Raw Vegan Snack,117.04,294.82,78.23,1884.0,0.68193865
Grilled Vegetarian Snack,121.66,304.43,81.83,1815.0,0.6818894
Baked Keto Lunch,139.49,348.88,92.94,3034.0,0.6818866
Grilled Keto Lunch,104.92,262.88,69.68,2711.0,0.681883
Baked Low-Carb Breakfast,139.49,348.88,92.94,2982.0,0.68187696
Fried Low-Carb Snack,139.49,348.88,92.94,2956.0,0.68187696
Boiled Vegan Dinner,139.49,348.88,92.94,2870.0,0.68187696
Baked Keto Snack,139.49,348.88,92.94,3024.0,0.68187696
Baked Balanced Breakfast,139.49,348.88,92.94,2817.0,0.68187696
Steamed Balanced Lunch,139.49,348.88,92.94,3015.0,0.68187696
Roasted Low-Carb Snack,127.22,318.75,84.7,2187.0,0.68187475
Baked Vegetarian Lunch,119.82,298.0,79.24,1723.0,0.68186
Fried Low-Carb Dinner,105.59,263.76,70.29,2668.0,0.681857
Grilled Keto Dinner,130.55,327.67,86.45,1852.0,0.6818552
Baked Paleo Snack,110.82,275.63,73.46,1432.0,0.6818461
Raw Vegan Dinner,114.34,284.15,75.86,2856.0,0.6818255
Roasted Vegetarian Dinner,114.39,285.22,76.12,2633.0,0.6818255
Grilled Vegetarian Dinner,125.18,315.21,83.62,1859.0,0.6817923
Raw Low-Carb Snack,122.34,303.71,81.14,1797.0,0.68179107
Raw Vegan Dinner,127.16,318.22,84.87,2482.0,0.68177795
Boiled Keto Breakfast,139.49,348.88,92.94,2363.0,0.68176085
Steamed Keto Breakfast,122.42,303.79,81.44,1840.0,0.68173856
Boiled Balanced Snack,139.49,348.88,92.94,2965.0,0.6817252
Grilled Keto Dinner,123.81,310.13,82.58,1480.0,0.6817174
Boiled Balanced Breakfast,125.23,312.51,83.6,2066.0,0.68170905
Fried Balanced Lunch,131.14,329.08,87.87,1384.0,0.68168503
Boiled Vegan Breakfast,117.64,294.42,78.21,1741.0,0.6816828
Roasted Paleo Snack,102.14,254.79,67.88,1967.0,0.68167853
Fried Vegetarian Snack,102.63,255.53,68.17,1948.0,0.68165725
Roasted Vegan Lunch,101.38,256.06,68.59,1910.0,0.68159294
Grilled Balanced Lunch,122.55,304.31,81.75,1753.0,0.68155164
Boiled Vegan Breakfast,139.49,348.88,92.94,2893.0,0.68155074
Raw Paleo Lunch,124.62,312.63,83.46,2097.0,0.6815463
Grilled Keto Dinner,117.02,294.13,78.47,1816.0,0.6815269
Boiled Balanced Lunch,110.43,276.5,73.67,1386.0,0.68144816
Raw Keto Breakfast,139.49,348.88,92.94,2829.0,0.6814341
Raw Low-Carb Snack,122.92,306.71,81.85,2048.0,0.6814099
Grilled Keto Snack,130.83,325.34,87.17,1700.0,0.68139744
Fried Vegetarian Breakfast,109.71,275.71,73.42,1360.0,0.6813958
Grilled Low-Carb Snack,105.01,261.88,69.68,2643.0,0.681385
Fried Vegan Lunch,109.93,276.22,73.56,1524.0,0.6813847
Steamed Balanced Breakfast,124.49,311.5,82.84,1335.0,0.68133676
Fried Low-Carb Breakfast,101.44,256.52,67.94,1934.0,0.6813277
Boiled Paleo Lunch,118.06,296.84,78.69,3453.0,0.6813193
Steamed Low-Carb Dinner,118.42,296.69,78.68,3346.0,0.6813193
Baked Paleo Breakfast,122.16,304.42,82.11,1727.0,0.6813071
Grilled Balanced Snack,109.71,275.15,72.99,1477.0,0.68129784
Boiled Balanced Breakfast,121.87,304.99,81.24,1728.0,0.68127537
Steamed Low-Carb Breakfast,123.33,308.93,82.89,1370.0,0.6812669
Roasted Keto Lunch,118.1,294.53,78.65,3331.0,0.681258
Baked Keto Dinner,105.18,262.83,70.2,2709.0,0.68124795
Raw Balanced Breakfast,131.51,326.18,87.29,1879.0,0.68123406
Baked Balanced Breakfast,124.32,308.37,82.91,1434.0,0.681223
Steamed Balanced Snack,123.71,309.13,82.71,1522.0,0.6812126
Baked Balanced Dinner,127.71,315.44,85.28,2312.0,0.6811867
Roasted Low-Carb Breakfast,120.14,301.1,80.48,2767.0,0.6811789
Baked Low-Carb Dinner,139.49,348.88,92.94,2302.0,0.68117416
Steamed Vegan Lunch,105.32,262.37,69.84,2786.0,0.68116915
Roasted Low-Carb Snack,104.69,262.85,69.67,2601.0,0.68115574
Boiled Vegetarian Snack,104.67,262.08,70.28,2610.0,0.68115574
Steamed Vegan Snack,105.5,261.29,69.84,2823.0,0.68115574
Raw Low-Carb Dinner,117.1,290.93,78.06,2355.0,0.6811557
Roasted Balanced Dinner,105.27,263.5,70.58,2780.0,0.68112975
Baked Paleo Lunch,119.46,296.98,79.35,1633.0,0.681112
Raw Low-Carb Lunch,130.08,328.06,87.17,1872.0,0.6811055
Roasted Keto Dinner,124.76,313.58,83.23,2046.0,0.6811045
Fried Vegetarian Breakfast,105.04,262.83,69.97,2730.0,0.6811038
Grilled Low-Carb Snack,110.48,274.21,73.48,1408.0,0.6810947
Boiled Paleo Snack,139.49,348.88,92.94,2481.0,0.6810914
Baked Vegetarian Lunch,123.21,307.91,83.01,1496.0,0.681084
Baked Paleo Breakfast,124.61,313.53,83.36,1896.0,0.68107665
Raw Keto Breakfast,104.46,263.12,70.28,2643.0,0.68106353
Raw Paleo Lunch,109.91,274.77,73.39,1377.0,0.68105215
Raw Vegetarian Breakfast,110.43,275.14,73.11,1446.0,0.6810261
Fried Keto Snack,110.37,274.6,73.28,1373.0,0.68101275
Fried Low-Carb Breakfast,124.88,312.87,83.51,2016.0,0.68099415
Fried Low-Carb Lunch,102.39,253.98,68.07,1843.0,0.68096423
Baked Low-Carb Breakfast,123.3,309.24,82.97,1543.0,0.68092924
Baked Low-Carb Dinner,104.61,263.51,70.11,2530.0,0.6808952
Roasted Vegan Breakfast,124.52,312.66,82.73,2220.0,0.6808847
Fried Paleo Breakfast,125.09,314.02,83.07,1836.0,0.6808786
Raw Vegetarian Breakfast,110.41,274.15,73.05,1393.0,0.6808758
Boiled Vegetarian Snack,109.65,274.46,73.24,1268.0,0.6808758
Grilled Paleo Lunch,119.69,298.81,80.14,1629.0,0.68086654
Baked Paleo Breakfast,109.89,274.66,73.39,1281.0,0.68086547
Roasted Vegan Breakfast,135.27,336.03,90.34,2507.0,0.68086416
Roasted Keto Dinner,125.52,312.34,83.49,1968.0,0.68085074
Roasted Keto Breakfast,124.46,313.07,83.5,1914.0,0.68082964
Fried Vegetarian Dinner,122.29,304.08,80.51,1804.0,0.6808184
Baked Balanced Dinner,111.38,280.47,74.62,2034.0,0.6807919
Fried Vegetarian Lunch,116.78,293.41,77.91,2444.0,0.6807711
Roasted Vegetarian Breakfast,123.59,311.43,82.33,1603.0,0.680768
Steamed Balanced Breakfast,134.23,336.96,89.96,2486.0,0.68076515
Fried Low-Carb Breakfast,131.21,325.84,86.97,1954.0,0.680757
Fried Vegan Dinner,118.16,293.91,77.9,1874.0,0.6807552
Steamed Low-Carb Lunch,105.03,262.28,70.34,2708.0,0.68072975
Steamed Low-Carb Snack,139.49,348.88,92.94,3008.0,0.6807227
Baked Balanced Breakfast,134.69,337.39,89.7,2617.0,0.68072253
Fried Vegan Snack,120.28,301.65,80.44,2705.0,0.6807215
Baked Balanced Dinner,139.49,348.88,92.94,3350.0,0.68072015
Steamed Balanced Lunch,110.59,274.29,73.13,1295.0,0.68071514
Roasted Keto Snack,109.39,274.79,72.91,1436.0,0.68071514
Baked Vegetarian Snack,139.49,348.88,92.94,2789.0,0.68071383
Boiled Keto Breakfast,131.12,326.49,87.18,1966.0,0.6807114
Steamed Low-Carb Dinner,122.16,302.54,80.5,1621.0,0.68069655
Baked Low-Carb Snack,120.69,301.56,80.75,1531.0,0.68069476
Raw Keto Dinner,116.91,292.8,77.93,2416.0,0.6806881
Fried Vegetarian Breakfast,115.52,290.33,77.13,1218.0,0.6806717
Steamed Vegetarian Breakfast,96.38,242.02,64.75,2052.0,0.6806539
Boiled Low-Carb Lunch,119.54,299.08,79.88,2256.0,0.6806266
Roasted Keto Breakfast,131.12,327.84,86.85,1727.0,0.6805953
