meal_name,Calories,Proteins,Carbs,Fats,sugar_g,serving_size_g,sodium_g,cholesterol_g,C,P,M,ED,F
Baked Keto Lunch,2841.0,102.65,257.24,69.0,0.7,482.59,1.11616,0.2727699999999999,0.8196753828704146,0.32090919227154713,0.6995164205631264,0.07945983668058611,0.49784944272327825
Raw Low-Carb Breakfast,1984.0,127.03,315.72,84.58,9.84,185.43,0.65495,0.09604,0.5724167404487515,0.476242812315828,0.7009473963056194,0.1740313898162367,0.7110374546431779
Baked Vegetarian Lunch,1758.0,121.66,304.13,81.23,26.48,376.66,1.1119400000000002,0.13356,0.5072120109419884,0.44202863923798597,0.6988648475196583,0.05549215204659537,0.47205129263910417
Raw Paleo Dinner,2168.0,121.45,302.13,80.68,38.85,317.23,0.41568,0.00653,0.6255037768613372,0.4406906548159475,0.6998627823932315,0.09807307422322747,0.6376427433059682
Fried Paleo Breakfast,1667.0,100.52,252.51,67.69,8.13,449.77,0.10004,0.09236,0.4809570092379377,0.3073382074194422,0.6988299939871431,0.0366071937055796,0.8098000698430428
Steamed Balanced Lunch,1854.0,99.74,250.31,67.27,10.2,168.37,1.68485,0.01581,0.8023643927358759,0.6201079944569214,0.6997370655572815,0.2883578272743779,0.6565818411480359
Steamed Vegetarian Breakfast,1648.0,71.28,179.27,48.1,7.98,216.8,1.24923,0.1394,0.7132127935430008,0.3481148755196636,0.6988263635187195,0.187841548613295,0.5844260021727288
Roasted Vegetarian Snack,1999.0,113.33,281.68,75.15,7.67,359.17,2.14661,0.0244899999999999,0.8651167319735792,0.7499880537105174,0.6998014879365178,0.1278302565530553,0.5973066894321265
Baked Balanced Lunch,1559.0,92.38,231.22,61.62,30.19,267.96,0.30818,0.26353,0.44979722699576785,0.25547538267947306,0.6979872386096357,0.07810483135536311,0.4011656732225233
Grilled Paleo Lunch,2038.0,82.65,207.22,55.29,1.7,343.13,1.4638,0.16605,0.5879966315698364,0.19348210445835523,0.6979492736693613,0.08049064937104844,0.5674771371945846
Grilled Vegan Snack,1248.0,78.13,196.34,52.57,6.06,382.82,2.14379,0.1859,0.36006859479840814,0.16468358261257385,0.698418558559487,0.02783638188261465,0.4103922704359446
Steamed Balanced Breakfast,1510.0,99.32,245.82,65.74,12.88,103.36,1.80013,0.22588,0.43565991838589435,0.29969258215065053,0.7013741504416987,0.2508618455599891,0.35982874960902755
Steamed Vegan Snack,1126.0,87.36,219.62,57.84,24.53,157.96,0.09303,0.01492,0.3248695815248458,0.22349118363836193,0.6937704803737015,0.10385506706205033,0.782686494284496
Roasted Keto Lunch,2788.0,85.57,213.88,57.18,21.79,216.3,0.7707200000000001,0.06197,0.8043840082515721,0.21208645927908118,0.6991612909086427,0.2170688337320897,0.6459395304852484
Grilled Keto Dinner,2159.0,120.69,302.28,80.68,38.54,312.36,0.43138,0.00534,0.6229071283411564,0.4358484254790461,0.6982630272952854,0.0996007378803794,0.6391542539384522
Boiled Balanced Lunch,1696.0,91.14,227.27,60.38,24.66,299.59,0.39854,0.10857,0.48932398780296493,0.24757490323505515,0.6979364363050098,0.07502030768853354,0.6212022402213845
Baked Keto Dinner,2034.0,118.52,297.13,78.86,4.35,475.76,2.27642,0.11556,0.5868425655608671,0.42202258645131485,0.6964999128179785,0.04778735979767256,0.49099657801466723
Steamed Keto Dinner,2468.0,82.52,206.67,54.84,35.86,254.81,0.40988,0.1210499999999999,0.9319119086989528,0.45553591054618425,0.6966598877985761,0.24927674917358325,0.5195374497445687
Fried Paleo Snack,1524.0,74.48,186.98,49.45,4.49,274.48,2.45094,0.16028,0.4396991494172868,0.14142813908666638,0.69522316860484,0.07288316377582603,0.4346700961054508
Fried Vegan Breakfast,2837.0,84.03,210.36,55.6,21.61,232.93,0.4367799999999999,0.05046,0.8185213168614454,0.2022745735174655,0.6956701391372063,0.203118721253904,0.7104502681597155
Raw Paleo Snack,2186.0,106.36,265.97,70.21,2.21,488.99,1.50759,0.07313,0.6306970739016988,0.3445469170608942,0.6955615254934983,0.05162279731814575,0.6720493831065759
Boiled Paleo Dinner,2107.0,108.11,270.75,71.77,38.66,406.36,2.07548,0.13399,0.6079042702245561,0.3556967872445485,0.6963847371644278,0.06566601749866917,0.23836946678697668
Grilled Low-Carb Lunch,2805.0,89.5,225.27,59.79,21.62,252.94,2.41041,0.13431,0.786066816815463,0.5222439910163903,0.695651951189763,0.2906606792460726,0.3374051745017308
Steamed Low-Carb Dinner,2548.0,139.49,348.88,92.94,0.31,258.41,1.78492,0.1631399999999999,0.7351400477134167,0.5556298880234466,0.6980356066142858,0.15754084368027874,0.5345225113608477
Grilled Balanced Lunch,1874.0,75.55,190.32,50.06,6.0,315.01,0.6130099999999999,0.2948,0.8110198878031453,0.3889234003918382,0.6929773631138211,0.13913198184948158,0.531542870897084
Steamed Keto Snack,2180.0,93.47,231.46,62.41,27.78,366.28,0.37306,0.27545,0.628965974888245,0.262420158965292,0.7035272714838204,0.08073218519864764,0.40222179872529196
Grilled Balanced Lunch,2604.0,81.85,206.63,54.48,35.97,253.86,0.4115899999999999,0.12049,0.8730545422415207,0.44913269938357137,0.6931757538968166,0.2661368483472906,0.5191483251143885
Raw Balanced Breakfast,1953.0,77.76,192.51,51.03,3.96,481.89,1.88946,0.23862,0.8452090933188595,0.41004444019687486,0.6988856892450233,0.08323689310866988,0.39835693736362265
Steamed Low-Carb Breakfast,1960.0,100.42,251.15,66.52,14.94,254.72,0.36762,0.27958,0.4241192582962019,0.1467482200028671,0.6964531137382466,0.07718141768160228,0.4999830296829567
Boiled Balanced Dinner,2289.0,87.72,220.61,58.91,5.88,425.16,1.19857,0.2416299999999999,0.6604142736326573,0.22578487121899934,0.6975088372188474,0.06957266516091615,0.48136135880942343
Steamed Paleo Dinner,1884.0,92.65,229.62,60.3,32.64,299.5,2.4146,0.01853,0.81534763533678,0.5523486405122568,0.6960872649328687,0.14919740394006392,0.39727708008116325
Baked Vegan Dinner,1833.0,126.79,315.49,84.12,37.63,126.93,2.51926,0.00951,0.5288507486101619,0.4747136872620697,0.6993929020688581,0.24755840141359936,0.37074172665085003
Baked Paleo Breakfast,1575.0,97.83,244.09,65.18,42.98,396.64,2.13492,0.21298,0.6816202365474673,0.6018540641276818,0.6992200349412651,0.08082163538467015,0.09941393992132352
Baked Low-Carb Snack,1787.0,87.26,215.58,58.13,16.91,266.15,1.10151,0.15565,0.7733684842605233,0.500836240263774,0.7040383017621809,0.1616890238640128,0.5185485361602828
Baked Vegetarian Lunch,1708.0,117.64,293.83,78.78,41.42,490.67,1.09374,0.1457,0.49278618582987277,0.41641579458753436,0.7001072400877063,0.03217808974886795,0.34689120805536455
Raw Vegan Breakfast,2595.0,102.56,254.45,68.38,30.55,340.43,1.96345,0.29683,0.8769495150217919,0.6470588235294118,0.7021961972682809,0.18846753567323535,0.14829203301833327
Steamed Paleo Breakfast,2429.0,90.72,227.05,60.73,5.56,170.17,0.8597400000000001,0.27066,0.7008065839465811,0.24489893439097812,0.6990108892565361,0.24427526657085408,0.4987166863745638
Roasted Low-Carb Breakfast,2687.0,130.7,326.73,87.54,6.49,461.91,2.36117,0.03706,0.7752438415250983,0.4996256829295486,0.6997300426651201,0.07808749856768744,0.5718536617481896
Baked Vegetarian Dinner,1269.0,76.48,192.16,51.37,24.02,254.54,1.40071,0.15322,0.3661274413454968,0.1541708478679856,0.6980204405784636,0.06174373315935007,0.4240225276848586
Raw Balanced Breakfast,2575.0,81.59,201.13,54.51,9.76,314.95,0.1178599999999999,0.00412,0.7429299932739591,0.18672846880425611,0.7059157861947923,0.12444013372066895,0.9039353094918202
Baked Vegetarian Snack,1595.0,116.68,289.51,77.11,37.87,126.54,0.97381,0.05693,0.46018382107649114,0.4102992943725013,0.69971265990673,0.2114722201183337,0.500981480399576
Steamed Keto Snack,1964.0,70.31,176.37,46.74,11.25,186.57,2.01244,0.0449699999999999,0.5666464104039051,0.11485959127761586,0.6959634777850185,0.1706400512444348,0.56461789833528
Boiled Keto Lunch,1412.0,98.33,246.66,65.25,42.95,403.41,2.14177,0.2135099999999999,0.6110779517492215,0.6066325799206765,0.6954641990352464,0.06694697331044124,0.0979818589676853
Fried Vegetarian Snack,1548.0,114.79,284.65,75.49,36.6,464.45,1.19039,0.00686,0.6699353182066536,0.763941319826062,0.6986598723798845,0.06201880796756027,0.5407218527756629
Raw Vegetarian Breakfast,2111.0,70.45,176.13,46.72,10.95,185.37,1.99362,0.0486,0.6090583362335253,0.1157515808923082,0.6969458999598324,0.1875629065714889,0.565154475905279
Grilled Balanced Dinner,2005.0,89.15,220.46,58.99,16.77,115.61,1.92943,0.12521,0.43385669024688,0.09289434701581693,0.7017095776809796,0.2193795870227292,0.4359260843802222
Roasted Paleo Snack,1367.0,117.04,296.73,78.8,17.12,415.34,2.01284,0.07265,0.5916030878478653,0.785444640894538,0.6942464580646184,0.0607897617301248,0.48602105907731974
Baked Vegetarian Lunch,2337.0,139.49,348.88,92.94,48.65,464.63,0.91535,0.04885,0.6742630657402884,0.5556298880234466,0.6980356066142858,0.062615166297065,0.4721832727031442
Baked Paleo Lunch,1800.0,80.49,202.04,54.01,32.4,378.99,2.0980100000000004,0.10895,0.5193297040361655,0.1797199789745305,0.6982219719797139,0.057106047650892444,0.3132891929335173
Steamed Vegan Breakfast,2250.0,72.44,180.0,48.05,33.88,257.78,0.66096,0.14291,0.9737431950678105,0.35920103215941124,0.7000171584108736,0.2210591239346167,0.4706869282872337
Grilled Paleo Dinner,2594.0,139.49,348.88,92.94,26.07,142.64,0.5756,0.21502,0.748411806816563,0.5556298880234466,0.6980356066142858,0.32114508468953573,0.45305179924233907
Roasted Low-Carb Breakfast,2019.0,112.06,283.08,74.96,37.62,424.23,1.95786,0.14337,0.4368861135204243,0.20237014383332538,0.6942290691847273,0.03391632045801337,0.2518633273301074
Roasted Vegetarian Breakfast,1575.0,69.71,174.44,46.5,8.14,120.57,1.12168,0.0982099999999999,0.34081011827373364,0.0,0.6981055007719763,0.15630111283485842,0.6528118808228125
Roasted Vegetarian Lunch,2270.0,86.49,218.19,57.86,17.83,273.21,0.3411,0.19227,0.6549324600900532,0.21794810531848804,0.694918455809767,0.1270483815899103,0.5777517698463976
Roasted Vegetarian Snack,2118.0,113.48,286.49,76.05,33.58,304.49,1.69224,0.15138,0.6110779517492215,0.38991096032239053,0.6950435746537886,0.10046533707997042,0.31138935233185316
Grilled Vegetarian Lunch,1272.0,99.26,249.0,66.66,15.51,373.72,0.4360199999999999,0.19803,0.5504894862783356,0.6155206192956467,0.6987570818015679,0.06410115945213823,0.5742460904421618
Raw Vegan Snack,1376.0,111.64,276.9,74.56,31.09,169.65,1.82201,0.25512,0.3969987070854244,0.3781876682435768,0.7028011036639474,0.12316113430339866,0.18296849226990664
Steamed Low-Carb Snack,1708.0,84.03,208.64,55.15,37.18,215.43,1.6947,0.23093,0.49278618582987277,0.2022745735174655,0.6974770928509013,0.11957501800721267,0.18552723212499944
Baked Paleo Lunch,2024.0,80.14,202.31,54.03,13.77,152.48,1.83429,0.25404,0.8759361008076659,0.4327901753715296,0.6967317638390054,0.3550469254794549,0.31330004218025687
Grilled Vegan Snack,3305.0,83.43,209.2,55.82,8.58,131.63,0.84047,0.09767,0.9535470399108485,0.19845176088306976,0.6979325892590285,0.45718384661488903,0.6913571881357645
Baked Balanced Dinner,2314.0,103.62,259.2,68.97,9.74,269.48,1.35953,0.16954,0.6676271861887151,0.32708940603048686,0.6976878444004568,0.13251698064245898,0.5177247815075511
Boiled Vegan Snack,1179.0,125.36,311.94,83.13,28.48,162.01,1.43226,0.1629799999999999,0.5102414342155327,0.8649591436899697,0.6992431593592014,0.17828664489349014,0.3736570175671229
Grilled Balanced Breakfast,2523.0,129.18,323.63,85.94,5.96,100.08,2.44701,0.2496399999999999,0.7279271351573589,0.48994122425574615,0.6968000338991169,0.45917991578738093,0.31312944599280434
Baked Vegetarian Breakfast,1937.0,101.3,252.19,67.44,38.04,196.62,0.9252,0.27745,0.5588564648433626,0.31230786384415665,0.7000947863129444,0.1573677282388511,0.24384583116970315
Steamed Vegetarian Dinner,2235.0,134.55,337.29,89.83,35.18,410.46,1.44152,0.14518,0.6448343825115723,0.5241553973335882,0.6974761549716202,0.07077640627213745,0.343702665469761
Steamed Vegan Breakfast,3348.0,71.57,176.36,47.07,48.13,365.07,1.96119,0.23033,0.551070125739098,0.3508864146796004,0.7017805344014408,0.23410185169058007,0.0946647073511041
Fried Balanced Lunch,1641.0,81.74,204.67,54.02,45.95,416.48,1.37352,0.2727799999999999,0.4734555801796376,0.187684171962855,0.6952373559719959,0.04120219862888458,0.13209595022806098
Baked Vegetarian Lunch,2319.0,124.93,311.5,83.64,16.68,214.22,0.60015,0.07378,0.6690697686999267,0.4628629680954429,0.7008842963823593,0.17650479635327912,0.6949235226943181
Roasted Paleo Snack,1433.0,114.49,286.72,76.42,13.32,312.98,0.4510099999999999,0.1992,0.6201662215698545,0.761074210350265,0.6979000804929218,0.09873518328706996,0.5871421628665914
Grilled Vegan Snack,2005.0,101.45,255.34,68.55,9.27,313.67,1.70991,0.05855,0.57847558699584,0.31326356700275565,0.698825654165631,0.08938540624484011,0.6071111876712304
Fried Keto Dinner,2430.0,97.95,246.65,65.53,32.63,283.07,0.05606,0.13081,0.7010951004488235,0.29096382663544695,0.6958308140726326,0.13246865711951725,0.5837061297061381
Steamed Low-Carb Breakfast,1781.0,114.91,287.26,77.2,25.13,117.0,0.22653,0.17509,0.3853859178701712,0.21598891384336022,0.7005725774197825,0.18812556262174313,0.5606427259000644
Steamed Low-Carb Lunch,1504.0,84.46,213.64,56.25,20.67,297.46,0.58104,0.16304,0.32544661452933044,0.07048310794667174,0.6923658797205438,0.03829264511384408,0.5572759515570721
Fried Vegan Breakfast,1395.0,96.84,244.09,64.3,23.49,336.77,0.95959,0.27741,0.3018603904710212,0.12964113346394612,0.6932706917880053,0.024823868036821854,0.34868493994430416
Grilled Vegetarian Dinner,2095.0,123.33,308.73,82.26,16.51,362.91,2.2716,0.22309,0.6044420721976483,0.4526688010703875,0.6979011261149171,0.07721557992130611,0.26678803164030673
Fried Keto Breakfast,1371.0,80.39,202.0,53.74,36.67,303.52,1.83695,0.0166499999999999,0.39555612457421274,0.17908284353546455,0.6966648385177786,0.05253779294729224,0.4333649136115585
Fried Low-Carb Snack,3176.0,118.63,298.09,79.53,3.25,401.78,0.75382,0.1105999999999999,0.91632841112159,0.4227234354342873,0.6974513838299959,0.11911309622056393,0.7283230574807156
Boiled Balanced Breakfast,1755.0,76.91,193.37,51.39,24.17,222.73,1.78942,0.0136199999999999,0.7595196921528922,0.4019209633487838,0.6962464995672436,0.19603673253641637,0.5384700163332264
Raw Low-Carb Dinner,3294.0,70.42,175.8,47.0,49.25,200.46,2.23173,0.2249799999999999,0.5744399624207255,0.3398958283557127,0.6994255913766099,0.4481452247117671,0.06163934746007571
Roasted Vegan Snack,2340.0,119.26,297.68,78.94,15.5,352.16,2.43318,0.22998,0.6751286152470153,0.426737388700403,0.6972163921983536,0.09435010136204533,0.26538365050232604
Boiled Paleo Lunch,1813.0,106.11,264.63,69.87,15.47,467.2,2.40521,0.23459,0.39231031392398674,0.17393797486500692,0.6962015297787321,0.020966387801831483,0.2599127248451045
Baked Balanced Lunch,2577.0,120.09,300.18,79.52,22.85,105.31,2.47596,0.20375,0.7435070262784438,0.4320256128446504,0.696619801811811,0.4446532126039862,0.2422959746922233
Raw Low-Carb Dinner,2374.0,117.58,296.6,78.7,18.55,119.81,0.31688,0.21763,0.972592735515119,0.7906054379509723,0.695099595117354,0.5478512935715147,0.544520743318363
Baked Vegetarian Snack,2314.0,81.42,200.2,53.85,3.65,287.85,1.94314,0.27897,0.9985592207169274,0.445023175801596,0.7043864214793936,0.20073577766913078,0.35440921441217377
Fried Vegetarian Snack,2379.0,79.05,200.76,53.09,32.9,262.16,0.10423,0.17497,0.9704288617483017,0.4223730109428011,0.692708729338766,0.23126518813860836,0.520032533588943
Steamed Low-Carb Breakfast,2241.0,82.62,207.12,54.94,18.62,99.43,1.12068,0.23873,0.9698482222875392,0.4564916137047833,0.6963540505653217,0.6281397226467161,0.40014825564473067
Fried Low-Carb Snack,2165.0,120.16,301.35,80.0,34.81,425.79,1.57085,0.18165,0.4684786705159577,0.24107612175658238,0.6964910794606061,0.038713048669192694,0.28247528436159763
Roasted Vegan Lunch,1546.0,139.49,348.88,92.94,36.09,472.98,0.13372,0.2445,0.33453488434996337,0.3334448320351699,0.6980356066142858,0.011947479520805777,0.4056900700581795
Baked Keto Dinner,2332.0,95.81,240.48,64.72,48.29,419.53,2.20844,0.13993,0.9907692751563849,0.5825488603239833,0.7001017446121305,0.12762367245966494,0.17016451472487226
Baked Low-Carb Snack,2019.0,91.0,226.08,60.61,12.15,273.26,0.84463,0.14712,0.8737722270408486,0.5365795383953743,0.701235660829003,0.18156564313314566,0.6026729990018328
Grilled Vegan Dinner,1822.0,139.49,348.88,92.94,31.03,274.87,0.67953,0.14757,0.5256770670854966,0.5556298880234466,0.6980356066142858,0.09403334334590775,0.4837293537924702
Roasted Vegetarian Lunch,1685.0,91.93,230.79,61.71,38.72,450.52,0.26657,0.12504,0.48615030627829947,0.2526082732036763,0.6982550231479154,0.03727108967799131,0.5140049391554534
Fried Balanced Snack,2544.0,81.52,201.85,53.77,43.53,328.97,0.71116,0.13626,0.8990210274433289,0.4459788789601949,0.7002045107782058,0.19172520426111242,0.3986765336660013
Roasted Vegetarian Breakfast,1646.0,84.34,210.88,55.55,16.61,492.34,0.06342,0.03155,0.47489816269084917,0.20424969337856994,0.6950067847243648,0.029471381039240248,0.8262814762092578
Steamed Vegan Breakfast,2158.0,119.47,299.76,80.3,23.02,107.95,2.4956,0.2076,0.6226186118389141,0.4280753731224414,0.6988886997054957,0.3566176281401273,0.23625398362752825
Fried Low-Carb Dinner,3200.0,94.53,236.75,62.38,20.74,430.48,0.69994,0.06305,0.9232528071754056,0.2691737946193912,0.6947149909610287,0.10985218030233436,0.6629042100682287
Steamed Balanced Snack,1525.0,79.58,195.64,52.29,46.84,420.73,1.44243,0.0687,0.3299907494396469,0.04716395087685766,0.7026794003103112,0.017194615158663294,0.3704271204014431
Boiled Keto Dinner,2663.0,102.11,256.67,68.54,37.58,128.63,1.50263,0.15512,0.7683194454712827,0.31746866090059095,0.6976208963947637,0.37061046191163477,0.30434035716952024
Roasted Balanced Snack,1870.0,136.79,341.23,91.53,31.11,479.55,0.41426,0.17355,0.4046443943948457,0.3205428393940841,0.7005042685726934,0.021245299972984143,0.4898819352937829
Fried Vegan Dinner,1621.0,102.52,257.28,67.97,19.13,427.82,1.40728,0.12818,0.3507639376010935,0.15678310316815594,0.6950099834693653,0.019616510927483184,0.49093471871375716
Roasted Paleo Breakfast,1897.0,85.0,211.62,56.24,18.8,484.68,1.16461,0.11243,0.5473158047536701,0.20845478727640526,0.698370686460298,0.040686495936391905,0.5484462471338754
Baked Keto Lunch,2083.0,117.33,290.06,77.88,22.36,393.64,0.80449,0.0908799999999999,0.6009798741707406,0.4144406747264299,0.7027189166834219,0.06776044770155949,0.6009575946816306
Roasted Vegetarian Lunch,1549.0,70.03,176.52,46.65,9.13,103.32,2.3518000000000003,0.19335,0.6703680929600171,0.3361685860371768,0.6941510693866585,0.4056998112919618,0.3587590129011964
Grilled Paleo Breakfast,1696.0,98.07,242.13,64.95,26.46,304.84,1.43754,0.06754,0.3669929908522237,0.13551870788932954,0.7027429266615017,0.0457714437328992,0.5060917783048879
Boiled Vegan Lunch,2345.0,93.05,232.66,62.07,8.91,186.93,2.07338,0.06273,0.6765711977582268,0.25974419012121497,0.6985018923003419,0.2102949644813641,0.5514109926094423
Grilled Balanced Dinner,2125.0,139.49,348.88,92.94,37.21,291.06,2.29603,0.18188,0.6130975672649177,0.5556298880234466,0.6980356066142858,0.1072451852062609,0.16088217246501224
Fried Balanced Lunch,1398.0,69.71,174.44,46.5,41.34,210.62,2.33552,0.14696,0.4033460701347553,0.11103677864322005,0.6981055007719763,0.09420938472019309,0.1728509956917763
Raw Balanced Breakfast,1125.0,94.26,237.88,63.74,21.31,481.74,2.44885,0.23948,0.32458106502260353,0.26745352893391316,0.69771810481087,0.009664124635616073,0.20976709723031717
Boiled Keto Breakfast,1935.0,87.3,219.63,58.45,27.02,386.14,1.49287,0.1808499999999999,0.558279431838878,0.22310890237492229,0.6964962827019996,0.06224822037953155,0.35371699054197014
